lat,lon,month,price_index
20.75,97.05,2022-05-01,1.71
20.75,97.05,2022-06-01,1.89
20.75,97.05,2022-07-01,1.93
20.75,97.05,2022-08-01,2.13
20.75,97.05,2022-09-01,2.55
20.75,97.05,2022-10-01,2.47
20.75,97.05,2022-11-01,2.33
20.75,97.05,2022-12-01,2.43
20.75,97.05,2023-01-01,2.44
20.75,97.05,2023-02-01,2.48
20.75,97.05,2023-03-01,2.7
20.75,97.05,2023-04-01,2.39
20.75,97.05,2023-05-01,2.37
20.75,97.05,2023-06-01,2.43
20.75,97.05,2023-07-01,2.81
20.75,97.05,2023-08-01,2.72
20.75,97.05,2023-09-01,2.78
20.75,97.05,2023-10-01,2.7
20.75,97.05,2023-11-01,3.05
20.75,97.05,2023-12-01,2.75
20.87,92.53,2021-01-01,0.89
20.87,92.53,2021-02-01,0.99
20.87,92.53,2021-03-01,0.98
20.87,92.53,2021-04-01,1
20.87,92.53,2021-05-01,1.03
20.87,92.53,2021-06-01,1.01
20.87,92.53,2021-07-01,1.02
20.87,92.53,2021-08-01,1.1
20.87,92.53,2021-09-01,1.23
20.87,92.53,2021-10-01,1.27
20.87,92.53,2021-11-01,1.25
20.87,92.53,2021-12-01,1.26
20.87,92.53,2022-01-01,1.27
20.87,92.53,2022-02-01,1.35
20.87,92.53,2022-03-01,1.77
20.87,92.53,2022-04-01,1.8
20.87,92.53,2022-05-01,1.79
20.87,92.53,2022-06-01,1.94
20.87,92.53,2022-07-01,2.07
20.87,92.53,2022-08-01,2.48
20.87,92.53,2022-09-01,2.67
20.87,92.53,2022-10-01,2.45
20.87,92.53,2022-11-01,2.49
20.87,92.53,2022-12-01,1.97
20.87,92.53,2023-01-01,2.02
20.87,92.53,2023-02-01,2.03
20.87,92.53,2023-03-01,2.06
20.87,92.53,2023-04-01,2.19
20.87,92.53,2023-05-01,2.26
20.87,92.53,2023-06-01,2.26
20.87,92.53,2023-07-01,2.44
20.87,92.53,2023-08-01,2.73
20.87,92.53,2023-09-01,2.65
20.87,92.53,2023-10-01,2.74
20.87,92.53,2023-11-01,3.48
20.87,92.53,2023-12-01,4.1
19.58,96.99,2021-01-01,0.99
19.58,96.99,2021-02-01,0.98
19.58,96.99,2021-03-01,1.04
19.58,96.99,2021-04-01,1.07
19.58,96.99,2021-05-01,1.19
19.58,96.99,2021-06-01,1.19
19.58,96.99,2021-07-01,1.2
19.58,96.99,2021-08-01,1.3
19.58,96.99,2021-09-01,1.43
19.58,96.99,2021-10-01,1.58
19.58,96.99,2021-11-01,1.54
19.58,96.99,2021-12-01,1.55
19.58,96.99,2022-01-01,1.62
19.58,96.99,2022-02-01,1.68
19.58,96.99,2022-03-01,1.86
19.58,96.99,2022-04-01,1.79
19.58,96.99,2022-05-01,1.8
19.58,96.99,2022-06-01,1.93
19.58,96.99,2022-07-01,1.95
19.58,96.99,2022-08-01,2.16
19.58,96.99,2022-09-01,2.28
19.58,96.99,2022-10-01,2.16
19.58,96.99,2022-11-01,2.13
19.58,96.99,2022-12-01,2.07
19.58,96.99,2023-01-01,2.08
19.58,96.99,2023-02-01,2.14
19.58,96.99,2023-03-01,2.21
19.58,96.99,2023-04-01,2.24
19.58,96.99,2023-05-01,2.27
19.58,96.99,2023-06-01,2.28
19.58,96.99,2023-07-01,2.44
19.58,96.99,2023-08-01,2.65
19.58,96.99,2023-09-01,2.68
19.58,96.99,2023-10-01,2.63
19.58,96.99,2023-11-01,2.78
19.58,96.99,2023-12-01,2.83
25.89,98.13,2021-01-01,1.21
25.89,98.13,2021-02-01,1.28
25.89,98.13,2021-03-01,1.32
25.89,98.13,2021-04-01,1.4
25.89,98.13,2021-05-01,1.43
25.89,98.13,2021-06-01,1.45
25.89,98.13,2021-07-01,1.49
25.89,98.13,2021-08-01,1.51
25.89,98.13,2021-09-01,1.56
25.89,98.13,2021-10-01,1.65
25.89,98.13,2021-11-01,1.61
25.89,98.13,2021-12-01,1.81
25.89,98.13,2022-01-01,1.9
25.89,98.13,2022-02-01,2.09
25.89,98.13,2022-03-01,2.08
25.89,98.13,2022-04-01,2.24
25.89,98.13,2022-05-01,2.22
25.89,98.13,2022-06-01,2.39
25.89,98.13,2022-07-01,2.34
25.89,98.13,2022-08-01,2.58
25.89,98.13,2022-09-01,2.81
25.89,98.13,2022-10-01,2.84
25.89,98.13,2022-11-01,2.92
25.89,98.13,2022-12-01,3.05
25.89,98.13,2023-01-01,2.76
25.89,98.13,2023-02-01,3.04
25.89,98.13,2023-03-01,3.03
25.89,98.13,2023-04-01,3.07
25.89,98.13,2023-05-01,3.05
25.89,98.13,2023-06-01,3.27
25.89,98.13,2023-07-01,4.04
25.89,98.13,2023-08-01,4.62
25.89,98.13,2023-09-01,4.78
25.89,98.13,2023-10-01,4.76
25.89,98.13,2023-11-01,4.67
25.89,98.13,2023-12-01,4.74
21.29,99.61,2021-01-01,1.61
21.29,99.61,2021-02-01,1.73
21.29,99.61,2021-03-01,1.87
21.29,99.61,2021-04-01,1.9
21.29,99.61,2021-05-01,2.02
21.29,99.61,2021-06-01,2.11
21.29,99.61,2021-07-01,2.22
21.29,99.61,2021-08-01,2.31
21.29,99.61,2021-09-01,2.6
21.29,99.61,2021-10-01,2.64
21.29,99.61,2021-11-01,2.65
21.29,99.61,2021-12-01,2.66
21.29,99.61,2022-01-01,2.66
21.29,99.61,2022-02-01,2.51
21.29,99.61,2022-03-01,2.29
21.29,99.61,2022-04-01,2.23
21.29,99.61,2022-05-01,2.34
21.29,99.61,2022-06-01,2.45
21.29,99.61,2022-07-01,2.47
21.29,99.61,2022-08-01,2.6
21.29,99.61,2022-09-01,2.83
21.29,99.61,2022-10-01,2.78
21.29,99.61,2022-11-01,2.78
21.29,99.61,2022-12-01,2.71
21.29,99.61,2023-01-01,2.7
21.29,99.61,2023-02-01,2.85
21.29,99.61,2023-03-01,3.08
21.29,99.61,2023-04-01,3.17
21.29,99.61,2023-05-01,3.26
21.29,99.61,2023-06-01,3.34
21.29,99.61,2023-07-01,3.53
21.29,99.61,2023-08-01,3.81
21.29,99.61,2023-09-01,3.86
21.29,99.61,2023-10-01,3.84
21.29,99.61,2023-11-01,3.87
21.29,99.61,2023-12-01,3.7
20.17,92.82,2021-01-01,0.87
20.17,92.82,2021-02-01,0.85
20.17,92.82,2021-03-01,0.97
20.17,92.82,2021-04-01,0.99
20.17,92.82,2021-05-01,1.05
20.17,92.82,2021-06-01,1.03
20.17,92.82,2021-07-01,1.07
20.17,92.82,2021-08-01,1.12
20.17,92.82,2021-09-01,1.28
20.17,92.82,2021-10-01,1.34
20.17,92.82,2021-11-01,1.3
20.17,92.82,2021-12-01,1.31
20.17,92.82,2022-01-01,1.33
20.17,92.82,2022-02-01,1.64
20.17,92.82,2022-03-01,1.63
20.17,92.82,2022-04-01,1.69
20.17,92.82,2022-05-01,1.7
20.17,92.82,2022-06-01,1.91
20.17,92.82,2022-07-01,1.93
20.17,92.82,2022-08-01,2.15
20.17,92.82,2022-09-01,2.26
20.17,92.82,2022-10-01,2
20.17,92.82,2022-11-01,1.89
20.17,92.82,2022-12-01,2.41
20.17,92.82,2023-01-01,2.4
20.17,92.82,2023-02-01,2.72
20.17,92.82,2023-03-01,2.28
20.17,92.82,2023-04-01,2.13
20.17,92.82,2023-05-01,2.36
20.17,92.82,2023-06-01,2.4
20.17,92.82,2023-07-01,2.62
20.17,92.82,2023-08-01,3.02
20.17,92.82,2023-09-01,2.76
20.17,92.82,2023-10-01,2.61
20.17,92.82,2023-11-01,2.8
20.17,92.82,2023-12-01,3.53
14.07,98.19,2021-01-01,0.98
14.07,98.19,2021-02-01,1.04
14.07,98.19,2021-03-01,0.98
14.07,98.19,2021-04-01,0.99
14.07,98.19,2021-05-01,1.08
14.07,98.19,2021-06-01,1.03
14.07,98.19,2021-07-01,1.11
14.07,98.19,2021-08-01,1.2
14.07,98.19,2021-09-01,1.3
14.07,98.19,2021-10-01,1.41
14.07,98.19,2021-11-01,1.37
14.07,98.19,2021-12-01,1.38
14.07,98.19,2022-01-01,1.54
14.07,98.19,2022-02-01,1.64
14.07,98.19,2022-03-01,1.64
14.07,98.19,2022-04-01,1.72
14.07,98.19,2022-05-01,1.72
14.07,98.19,2022-06-01,1.8
14.07,98.19,2022-07-01,1.86
14.07,98.19,2022-08-01,2.27
14.07,98.19,2022-09-01,2.45
14.07,98.19,2022-10-01,2.28
14.07,98.19,2022-11-01,2.15
14.07,98.19,2022-12-01,2.11
14.07,98.19,2023-01-01,2.11
14.07,98.19,2023-02-01,2.17
14.07,98.19,2023-03-01,2.27
14.07,98.19,2023-04-01,2.27
14.07,98.19,2023-05-01,2.27
14.07,98.19,2023-06-01,2.26
14.07,98.19,2023-07-01,2.35
14.07,98.19,2023-08-01,2.57
14.07,98.19,2023-09-01,2.6
14.07,98.19,2023-10-01,2.55
14.07,98.19,2023-11-01,2.43
14.07,98.19,2023-12-01,2.64
22.32,99.19,2021-01-01,2.1
22.32,99.19,2021-02-01,2.06
22.32,99.19,2021-03-01,2
22.32,99.19,2021-04-01,1.99
22.32,99.19,2021-05-01,2.24
22.32,99.19,2021-06-01,2.34
22.32,99.19,2021-07-01,2.42
22.32,99.19,2021-08-01,2.45
22.32,99.19,2021-09-01,2.73
22.32,99.19,2021-10-01,2.78
22.32,99.19,2021-11-01,2.82
22.32,99.19,2021-12-01,2.86
22.32,99.19,2022-01-01,2.92
22.32,99.19,2022-02-01,2.81
22.32,99.19,2022-03-01,2.66
22.32,99.19,2022-04-01,2.53
22.32,99.19,2022-05-01,2.41
22.32,99.19,2022-06-01,2.45
22.32,99.19,2022-07-01,2.49
22.32,99.19,2022-08-01,2.7
22.32,99.19,2022-09-01,3.17
22.32,99.19,2022-10-01,3.16
22.32,99.19,2022-11-01,3.2
22.32,99.19,2022-12-01,3.09
22.32,99.19,2023-01-01,3.07
22.32,99.19,2023-02-01,3.19
22.32,99.19,2023-03-01,3.38
22.32,99.19,2023-04-01,3.48
22.32,99.19,2023-05-01,3.63
22.32,99.19,2023-06-01,3.7
22.32,99.19,2023-07-01,3.83
22.32,99.19,2023-08-01,4.12
22.32,99.19,2023-09-01,4.23
22.32,99.19,2023-10-01,4.19
22.32,99.19,2023-11-01,4.62
22.32,99.19,2023-12-01,4.2
19.54,97.16,2021-01-01,0.99
19.54,97.16,2021-02-01,0.98
19.54,97.16,2021-03-01,1.05
19.54,97.16,2021-04-01,1.08
19.54,97.16,2021-05-01,1.19
19.54,97.16,2021-06-01,1.2
19.54,97.16,2021-07-01,1.21
19.54,97.16,2021-08-01,1.31
19.54,97.16,2021-09-01,1.44
19.54,97.16,2021-10-01,1.59
19.54,97.16,2021-11-01,1.56
19.54,97.16,2021-12-01,1.56
19.54,97.16,2022-01-01,1.63
19.54,97.16,2022-02-01,1.68
19.54,97.16,2022-03-01,1.87
19.54,97.16,2022-04-01,1.8
19.54,97.16,2022-05-01,1.81
19.54,97.16,2022-06-01,1.93
19.54,97.16,2022-07-01,1.94
19.54,97.16,2022-08-01,2.17
19.54,97.16,2022-09-01,2.29
19.54,97.16,2022-10-01,2.17
19.54,97.16,2022-11-01,2.13
19.54,97.16,2022-12-01,2.06
19.54,97.16,2023-01-01,2.09
19.54,97.16,2023-02-01,2.14
19.54,97.16,2023-03-01,2.2
19.54,97.16,2023-04-01,2.24
19.54,97.16,2023-05-01,2.27
19.54,97.16,2023-06-01,2.29
19.54,97.16,2023-07-01,2.45
19.54,97.16,2023-08-01,2.66
19.54,97.16,2023-09-01,2.68
19.54,97.16,2023-10-01,2.64
19.54,97.16,2023-11-01,2.81
19.54,97.16,2023-12-01,2.84
25.4,97.39,2021-01-01,1.05
25.4,97.39,2021-02-01,1.1
25.4,97.39,2021-03-01,1.13
25.4,97.39,2021-04-01,1.22
25.4,97.39,2021-05-01,1.28
25.4,97.39,2021-06-01,1.23
25.4,97.39,2021-07-01,1.32
25.4,97.39,2021-08-01,1.38
25.4,97.39,2021-09-01,1.5
25.4,97.39,2021-10-01,1.56
25.4,97.39,2021-11-01,1.61
25.4,97.39,2021-12-01,1.64
25.4,97.39,2022-01-01,1.67
25.4,97.39,2022-02-01,1.71
25.4,97.39,2022-03-01,1.87
25.4,97.39,2022-04-01,1.87
25.4,97.39,2022-05-01,1.95
25.4,97.39,2022-06-01,2.09
25.4,97.39,2022-07-01,2.11
25.4,97.39,2022-08-01,2.27
25.4,97.39,2022-09-01,2.83
25.4,97.39,2022-10-01,3.24
25.4,97.39,2022-11-01,3.14
25.4,97.39,2022-12-01,3.2
25.4,97.39,2023-01-01,3.27
25.4,97.39,2023-02-01,3.34
25.4,97.39,2023-03-01,3.43
25.4,97.39,2023-04-01,3.48
25.4,97.39,2023-05-01,3.46
25.4,97.39,2023-06-01,3.65
25.4,97.39,2023-07-01,3.73
25.4,97.39,2023-08-01,4
25.4,97.39,2023-09-01,4.1
25.4,97.39,2023-10-01,4.57
25.4,97.39,2023-11-01,4.34
25.4,97.39,2023-12-01,4.23
22.92,93.68,2021-01-01,1.18
22.92,93.68,2021-02-01,1.22
22.92,93.68,2021-03-01,1.25
22.92,93.68,2021-04-01,1.27
22.92,93.68,2021-05-01,1.26
22.92,93.68,2021-06-01,1.27
22.92,93.68,2021-07-01,1.44
22.92,93.68,2021-08-01,1.43
22.92,93.68,2021-09-01,1.44
22.92,93.68,2021-10-01,1.51
22.92,93.68,2021-11-01,1.56
22.92,93.68,2021-12-01,1.57
22.92,93.68,2022-01-01,1.68
22.92,93.68,2022-02-01,1.81
22.92,93.68,2022-03-01,1.76
22.92,93.68,2022-04-01,1.65
22.92,93.68,2022-05-01,1.52
22.92,93.68,2022-06-01,1.52
22.92,93.68,2022-07-01,1.55
22.92,93.68,2022-08-01,1.8
22.92,93.68,2022-09-01,2.12
22.92,93.68,2022-10-01,2.16
22.92,93.68,2022-11-01,2.25
22.92,93.68,2022-12-01,2.19
22.92,93.68,2023-01-01,2.18
22.92,93.68,2023-02-01,2.24
22.92,93.68,2023-03-01,2.15
22.92,93.68,2023-04-01,2.22
22.92,93.68,2023-05-01,2.61
22.92,93.68,2023-06-01,2.86
22.92,93.68,2023-07-01,2.95
22.92,93.68,2023-08-01,2.94
22.92,93.68,2023-09-01,2.99
22.92,93.68,2023-10-01,2.96
22.92,93.68,2023-11-01,3.02
22.92,93.68,2023-12-01,3.13
23.38,97.84,2021-01-01,1.23
23.38,97.84,2021-02-01,1.2
23.38,97.84,2021-03-01,1.2
23.38,97.84,2021-04-01,1.23
23.38,97.84,2021-05-01,1.25
23.38,97.84,2021-06-01,1.38
23.38,97.84,2021-07-01,1.39
23.38,97.84,2021-08-01,1.63
23.38,97.84,2021-09-01,1.68
23.38,97.84,2021-10-01,1.68
23.38,97.84,2021-11-01,1.83
23.38,97.84,2021-12-01,1.83
23.38,97.84,2022-01-01,1.82
23.38,97.84,2022-02-01,1.9
23.38,97.84,2022-03-01,1.97
23.38,97.84,2022-04-01,2.08
23.38,97.84,2022-05-01,2.18
23.38,97.84,2022-06-01,2.4
23.38,97.84,2022-07-01,2.33
23.38,97.84,2022-08-01,2.54
23.38,97.84,2022-09-01,3.07
23.38,97.84,2022-10-01,2.72
23.38,97.84,2022-11-01,3.11
23.38,97.84,2022-12-01,3.06
23.38,97.84,2023-01-01,2.93
23.38,97.84,2023-02-01,3.06
23.38,97.84,2023-03-01,3.08
23.38,97.84,2023-04-01,3.05
23.38,97.84,2023-05-01,3.1
23.38,97.84,2023-06-01,3.09
23.38,97.84,2023-07-01,3.03
23.38,97.84,2023-08-01,3.13
23.38,97.84,2023-09-01,3.23
23.38,97.84,2023-10-01,3.21
23.38,97.84,2023-11-01,3.63
23.38,97.84,2023-12-01,3.89
22.16,94.12,2021-01-01,1.11
22.16,94.12,2021-02-01,1.14
22.16,94.12,2021-03-01,1.2
22.16,94.12,2021-04-01,1.23
22.16,94.12,2021-05-01,1.34
22.16,94.12,2021-06-01,1.34
22.16,94.12,2021-07-01,1.38
22.16,94.12,2021-08-01,1.42
22.16,94.12,2021-09-01,1.45
22.16,94.12,2021-10-01,1.62
22.16,94.12,2021-11-01,1.66
22.16,94.12,2021-12-01,1.67
22.16,94.12,2022-01-01,1.75
22.16,94.12,2022-02-01,1.86
22.16,94.12,2022-03-01,1.89
22.16,94.12,2022-04-01,1.74
22.16,94.12,2022-05-01,1.62
22.16,94.12,2022-06-01,1.72
22.16,94.12,2022-07-01,1.73
22.16,94.12,2022-08-01,1.86
22.16,94.12,2022-09-01,2.12
22.16,94.12,2022-10-01,2.16
22.16,94.12,2022-11-01,2.27
22.16,94.12,2022-12-01,2.32
22.16,94.12,2023-01-01,2.32
22.16,94.12,2023-02-01,2.46
22.16,94.12,2023-03-01,2.83
22.16,94.12,2023-04-01,2.77
22.16,94.12,2023-05-01,3
22.16,94.12,2023-06-01,3
22.16,94.12,2023-07-01,3.07
22.16,94.12,2023-08-01,3.04
22.16,94.12,2023-09-01,3.09
22.16,94.12,2023-10-01,3.07
22.16,94.12,2023-11-01,3.31
22.16,94.12,2023-12-01,3.32
25.7,97.93,2021-01-01,1.18
25.7,97.93,2021-02-01,1.25
25.7,97.93,2021-03-01,1.32
25.7,97.93,2021-04-01,1.38
25.7,97.93,2021-05-01,1.41
25.7,97.93,2021-06-01,1.41
25.7,97.93,2021-07-01,1.44
25.7,97.93,2021-08-01,1.5
25.7,97.93,2021-09-01,1.58
25.7,97.93,2021-10-01,1.65
25.7,97.93,2021-11-01,1.68
25.7,97.93,2021-12-01,1.7
25.7,97.93,2022-01-01,1.81
25.7,97.93,2022-02-01,1.81
25.7,97.93,2022-03-01,2.03
25.7,97.93,2022-04-01,2.1
25.7,97.93,2022-05-01,2.21
25.7,97.93,2022-06-01,2.21
25.7,97.93,2022-07-01,2.2
25.7,97.93,2022-08-01,2.61
25.7,97.93,2022-09-01,3.01
25.7,97.93,2022-10-01,2.91
25.7,97.93,2022-11-01,2.94
25.7,97.93,2022-12-01,2.88
25.7,97.93,2023-01-01,2.9
25.7,97.93,2023-02-01,3.15
25.7,97.93,2023-03-01,3.11
25.7,97.93,2023-04-01,3.14
25.7,97.93,2023-05-01,3.45
25.7,97.93,2023-06-01,3.13
25.7,97.93,2023-07-01,3.93
25.7,97.93,2023-08-01,4.37
25.7,97.93,2023-09-01,4.45
25.7,97.93,2023-10-01,4.39
25.7,97.93,2023-11-01,4.31
25.7,97.93,2023-12-01,4.41
17.6,94.58,2021-01-01,0.88
17.6,94.58,2021-02-01,0.93
17.6,94.58,2021-03-01,0.98
17.6,94.58,2021-04-01,1
17.6,94.58,2021-05-01,1.06
17.6,94.58,2021-06-01,1.2
17.6,94.58,2021-07-01,1.34
17.6,94.58,2021-08-01,1.29
17.6,94.58,2021-09-01,1.46
17.6,94.58,2021-10-01,1.47
17.6,94.58,2021-11-01,1.47
17.6,94.58,2021-12-01,1.42
17.6,94.58,2022-01-01,1.5
17.6,94.58,2022-02-01,1.78
17.6,94.58,2022-03-01,1.78
17.6,94.58,2022-04-01,1.86
17.6,94.58,2022-05-01,1.89
17.6,94.58,2022-06-01,2.16
17.6,94.58,2022-07-01,2.06
17.6,94.58,2022-08-01,2.28
17.6,94.58,2022-09-01,2.17
17.6,94.58,2022-10-01,2.05
17.6,94.58,2022-11-01,1.97
17.6,94.58,2022-12-01,2.05
17.6,94.58,2023-01-01,1.94
17.6,94.58,2023-02-01,2.23
17.6,94.58,2023-03-01,2.22
17.6,94.58,2023-04-01,2.21
17.6,94.58,2023-05-01,2.23
17.6,94.58,2023-06-01,2.25
17.6,94.58,2023-07-01,2.33
17.6,94.58,2023-08-01,2.49
17.6,94.58,2023-09-01,2.53
17.6,94.58,2023-10-01,2.49
17.6,94.58,2023-11-01,2.65
17.6,94.58,2023-12-01,3.33
22.64,93.61,2021-01-01,1.13
22.64,93.61,2021-02-01,1.22
22.64,93.61,2021-03-01,1.27
22.64,93.61,2021-04-01,1.25
22.64,93.61,2021-05-01,1.26
22.64,93.61,2021-06-01,1.26
22.64,93.61,2021-07-01,1.47
22.64,93.61,2021-08-01,1.38
22.64,93.61,2021-09-01,1.43
22.64,93.61,2021-10-01,1.43
22.64,93.61,2021-11-01,1.51
22.64,93.61,2021-12-01,1.55
22.64,93.61,2022-01-01,1.81
22.64,93.61,2022-02-01,1.81
22.64,93.61,2022-03-01,1.95
22.64,93.61,2022-04-01,1.8
22.64,93.61,2022-05-01,1.49
22.64,93.61,2022-06-01,1.52
22.64,93.61,2022-07-01,1.52
22.64,93.61,2022-08-01,1.77
22.64,93.61,2022-09-01,2.08
22.64,93.61,2022-10-01,2.17
22.64,93.61,2022-11-01,2.15
22.64,93.61,2022-12-01,2.28
22.64,93.61,2023-01-01,2.18
22.64,93.61,2023-02-01,2.23
22.64,93.61,2023-03-01,2.15
22.64,93.61,2023-04-01,2.33
22.64,93.61,2023-05-01,2.7
22.64,93.61,2023-06-01,2.87
22.64,93.61,2023-07-01,2.97
22.64,93.61,2023-08-01,2.97
22.64,93.61,2023-09-01,3.01
22.64,93.61,2023-10-01,3
22.64,93.61,2023-11-01,3.01
22.64,93.61,2023-12-01,3.02
17.13,97.82,2021-01-01,0.88
17.13,97.82,2021-02-01,0.9
17.13,97.82,2021-03-01,0.97
17.13,97.82,2021-04-01,1.04
17.13,97.82,2021-05-01,1.06
17.13,97.82,2021-06-01,1.06
17.13,97.82,2021-07-01,1.2
17.13,97.82,2021-08-01,1.22
17.13,97.82,2021-09-01,1.34
17.13,97.82,2021-10-01,1.33
17.13,97.82,2021-11-01,1.23
17.13,97.82,2021-12-01,1.32
17.13,97.82,2022-01-01,1.42
17.13,97.82,2022-02-01,1.58
17.13,97.82,2022-03-01,1.68
17.13,97.82,2022-04-01,1.64
17.13,97.82,2022-05-01,1.69
17.13,97.82,2022-06-01,1.84
17.13,97.82,2022-07-01,1.76
17.13,97.82,2022-08-01,1.94
17.13,97.82,2022-09-01,2.26
17.13,97.82,2022-10-01,1.84
17.13,97.82,2022-11-01,1.93
17.13,97.82,2022-12-01,2.08
17.13,97.82,2023-01-01,2.11
17.13,97.82,2023-02-01,2.18
17.13,97.82,2023-03-01,2.1
17.13,97.82,2023-04-01,2.19
17.13,97.82,2023-05-01,2.27
17.13,97.82,2023-06-01,2.24
17.13,97.82,2023-07-01,2.41
17.13,97.82,2023-08-01,2.52
17.13,97.82,2023-09-01,2.58
17.13,97.82,2023-10-01,2.45
17.13,97.82,2023-11-01,2.45
17.13,97.82,2023-12-01,2.63
22.19,93.43,2021-01-01,1.19
22.19,93.43,2021-02-01,1.23
22.19,93.43,2021-03-01,1.27
22.19,93.43,2021-04-01,1.28
22.19,93.43,2021-05-01,1.33
22.19,93.43,2021-06-01,1.32
22.19,93.43,2021-07-01,1.46
22.19,93.43,2021-08-01,1.5
22.19,93.43,2021-09-01,1.43
22.19,93.43,2021-10-01,1.54
22.19,93.43,2021-11-01,1.65
22.19,93.43,2021-12-01,1.66
22.19,93.43,2022-01-01,1.79
22.19,93.43,2022-02-01,1.83
22.19,93.43,2022-03-01,1.76
22.19,93.43,2022-04-01,1.75
22.19,93.43,2022-05-01,1.58
22.19,93.43,2022-06-01,1.64
22.19,93.43,2022-07-01,1.66
22.19,93.43,2022-08-01,1.85
22.19,93.43,2022-09-01,2.12
22.19,93.43,2022-10-01,2.19
22.19,93.43,2022-11-01,2.31
22.19,93.43,2022-12-01,2.33
22.19,93.43,2023-01-01,2.34
22.19,93.43,2023-02-01,2.46
22.19,93.43,2023-03-01,2.93
22.19,93.43,2023-04-01,3.1
22.19,93.43,2023-05-01,3.4
22.19,93.43,2023-06-01,3.44
22.19,93.43,2023-07-01,3.05
22.19,93.43,2023-08-01,3.01
22.19,93.43,2023-09-01,3.09
22.19,93.43,2023-10-01,3.07
22.19,93.43,2023-11-01,3.74
22.19,93.43,2023-12-01,3.77
23.4,98.6,2021-01-01,1.46
23.4,98.6,2021-02-01,1.48
23.4,98.6,2021-03-01,1.52
23.4,98.6,2021-04-01,1.54
23.4,98.6,2021-05-01,1.72
23.4,98.6,2021-06-01,1.75
23.4,98.6,2021-07-01,1.85
23.4,98.6,2021-08-01,1.97
23.4,98.6,2021-09-01,1.92
23.4,98.6,2021-10-01,2.02
23.4,98.6,2021-11-01,1.98
23.4,98.6,2021-12-01,2
23.4,98.6,2022-01-01,2.05
23.4,98.6,2022-02-01,2.11
23.4,98.6,2022-03-01,2.01
23.4,98.6,2022-04-01,2.05
23.4,98.6,2022-05-01,2.18
23.4,98.6,2022-06-01,2.36
23.4,98.6,2022-07-01,2.39
23.4,98.6,2022-08-01,2.5
23.4,98.6,2022-09-01,2.85
23.4,98.6,2022-10-01,2.98
23.4,98.6,2022-11-01,3.09
23.4,98.6,2022-12-01,3.2
23.4,98.6,2023-01-01,2.87
23.4,98.6,2023-02-01,2.96
23.4,98.6,2023-03-01,3.3
23.4,98.6,2023-04-01,3.33
23.4,98.6,2023-05-01,3.44
23.4,98.6,2023-06-01,3.49
23.4,98.6,2023-07-01,3.42
23.4,98.6,2023-08-01,3.54
23.4,98.6,2023-09-01,4.1
23.4,98.6,2023-10-01,4.1
23.4,98.6,2023-11-01,4.03
23.4,98.6,2023-12-01,3.92
26.98,96.17,2021-01-01,1.57
26.98,96.17,2021-02-01,1.55
26.98,96.17,2021-03-01,1.6
26.98,96.17,2021-04-01,1.62
26.98,96.17,2021-05-01,1.78
26.98,96.17,2021-06-01,1.88
26.98,96.17,2021-07-01,1.92
26.98,96.17,2021-08-01,1.92
26.98,96.17,2021-09-01,1.92
26.98,96.17,2021-10-01,2.14
26.98,96.17,2021-11-01,2.13
26.98,96.17,2021-12-01,2.25
26.98,96.17,2022-01-01,2.37
26.98,96.17,2022-02-01,2.51
26.98,96.17,2022-03-01,2.62
26.98,96.17,2022-04-01,2.49
26.98,96.17,2022-05-01,2.62
26.98,96.17,2022-06-01,2.68
26.98,96.17,2022-07-01,2.83
26.98,96.17,2022-08-01,3.18
26.98,96.17,2022-09-01,3.71
26.98,96.17,2022-10-01,3.91
26.98,96.17,2022-11-01,3.91
26.98,96.17,2022-12-01,3.77
26.98,96.17,2023-01-01,3.71
26.98,96.17,2023-02-01,3.79
26.98,96.17,2023-03-01,3.77
26.98,96.17,2023-04-01,3.62
26.98,96.17,2023-05-01,3.48
26.98,96.17,2023-06-01,3.88
26.98,96.17,2023-07-01,4.1
26.98,96.17,2023-08-01,4.37
26.98,96.17,2023-09-01,4.31
26.98,96.17,2023-10-01,4.27
26.98,96.17,2023-11-01,4.48
26.98,96.17,2023-12-01,5.1
24.08,98.86,2021-01-01,1.5
24.08,98.86,2021-02-01,1.52
24.08,98.86,2021-03-01,1.56
24.08,98.86,2021-04-01,1.61
24.08,98.86,2021-05-01,1.77
24.08,98.86,2021-06-01,1.83
24.08,98.86,2021-07-01,1.93
24.08,98.86,2021-08-01,2.08
24.08,98.86,2021-09-01,1.97
24.08,98.86,2021-10-01,2.14
24.08,98.86,2021-11-01,2.01
24.08,98.86,2021-12-01,2.03
24.08,98.86,2022-01-01,2.25
24.08,98.86,2022-02-01,2.3
24.08,98.86,2022-03-01,2.12
24.08,98.86,2022-04-01,2.11
24.08,98.86,2022-05-01,2.23
24.08,98.86,2022-06-01,2.39
24.08,98.86,2022-07-01,2.43
24.08,98.86,2022-08-01,2.55
24.08,98.86,2022-09-01,2.89
24.08,98.86,2022-10-01,3.12
24.08,98.86,2022-11-01,3.16
24.08,98.86,2022-12-01,3.29
24.08,98.86,2023-01-01,3.15
24.08,98.86,2023-02-01,3.2
24.08,98.86,2023-03-01,3.4
24.08,98.86,2023-04-01,3.42
24.08,98.86,2023-05-01,3.54
24.08,98.86,2023-06-01,3.57
24.08,98.86,2023-07-01,3.55
24.08,98.86,2023-08-01,3.79
24.08,98.86,2023-09-01,3.96
